"token","author","title","year","textClass"
"6834","Helmut Kohl","Rede auf der Konferenz ""Die Tagesordnung der Zukunft, humaner Fortschritt - sicheres Leben"" der Konrad-Adenauer-Stiftung in Berlin","1986","gesprochen:Rede"
"6826","Viktor Klima","Rede in der 78. Sitzung des Nationalrates zur Dringlichen Anfrage der Abgeordneten Dr. Jörg Haider und Genossen an den Bundeskanzler betreffend Experiment Euro","1997","gesprochen:Rede"
"6782","Didier Burkhalter","Ansprache von Bundesrat Didier Burkhalter","2010","gesprochen:Rede"
"6767","Helmut Kohl","Erklärung der Bundesregierung - Gemeinsame Verantwortung für mehr Beschäftigung in Deutschland, abgegeben von Bundeskanzler Dr. Helmut Kohl vor dem Deutschen Bundestag","1997","gesprochen:Rede"
"6756","Theo Waigel","Einbringungsrede des Bundesministers der Finanzen zum Haushaltsgesetz 1997 vor dem Deutschen Bundestag","1996","gesprochen:Rede"
"6742","Werner Müller","Rede des Bundesministers für Wirtschaft und Technologie, Dr. Werner Müller","2001","gesprochen:Rede"
"6671","Angela Merkel","Rede von Bundeskanzlerin Dr. Angela Merkel zur ersten Dr.-Andreas-Schockenhoff-Lecture","2019","gesprochen:Rede"
"6654","Gerhard Schröder","Rede von Bundeskanzler Gerhard Schröder in der Haushaltsdebatte im Deutschen Bundestag am 29. November in Berlin","2000","gesprochen:Rede"
"6602","Wolfgang Thierse","Biblischer Impuls im Rahmen des 95. Deutschen Katholikentages in Ulm am Samstag, den 19. Juni 2004, um 9.00 Uhr im Ulmer Münster zu ""Jesu Ruf zur Nachfolge"" (Markus 8, 34-38) von Bundestagspräsident Wolfgang Thierse","2004","gesprochen:Rede"
"6596","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel an der Katholischen Akademie München","2009","gesprochen:Rede"
"6596","Werner Faymann","Rede in der 6. Sitzung des Nationalrates zur Erklärung der Bundesregierung","2008","gesprochen:Rede"
"6571","Jörg Haider","Rede in der 7. Sitzung des Nationalrates zur Dringlichen Anfrage der Abgeordneten Dr. Jörg Haider und Genossen an den Bundesminister für Finanzen betreffend Privilegienabbau und Belastungspaket (1)","1996","gesprochen:Rede"
"6566","Richard von Weizsäcker","Antrittsrede von Bundespräsident Richard von Weizsäcker bei seiner Vereidigung im Deutschen Bundestag in Bonn","1984","gesprochen:Rede"
"6531","Gerhard Schröder","Rede von Bundeskanzler Gerhard Schröder zum Haushaltsgesetz 2000","1999","gesprochen:Rede"
"6521","Norbert Lammert","Deutscher Bundestag - Rede des Bundestagspräsidenten Dr. Norbert Lammert auf der Tagung der Kulturstiftung der Länder und des deutschen Museumsbundes Der Staat, die Gesellschaft und ihre Museen - Aufträge und Verpflichtungen am 4. Juni"
"6508","Helmut Kohl","Rede auf der 36. Kommandeurtagung der Bundeswehr in Berlin","1997","gesprochen:Rede"
