"count","key1","key2","key3","key4"
"2380","Wilhelmine von L.","","1859","Gebrauchsliteratur::Brief"
"1345","Georg S.","","1863","Gebrauchsliteratur::Brief"
"1344","Hans A.","","1917","Gebrauchsliteratur::Brief"
"1310","Katharina S.","","1925","Gebrauchsliteratur::Brief"
"639","Urban S.","","1922","Gebrauchsliteratur::Brief"
"615","Karl D.","","1911","Gebrauchsliteratur::Brief"
"604","Georg S.","","1913","Gebrauchsliteratur::Brief"
"594","Georg S.","","1891","Gebrauchsliteratur::Brief"
"582","Maria W.","","1882","Gebrauchsliteratur::Brief"
"559","Josef B.","","1876","Gebrauchsliteratur::Brief"
"556","Johanna R.","","1860","Gebrauchsliteratur::Brief"
"545","Gustav H.","","1851","Gebrauchsliteratur::Brief"
"540","Pius G.","","1893","Gebrauchsliteratur::Brief"
"522","August Wilhelm A.","","1933","Gebrauchsliteratur::Brief"
"508","Hans A.","","1919","Gebrauchsliteratur::Brief"
"494","Johann W.","","1914","Gebrauchsliteratur::Brief"
"492","Philipp P.","","1890","Gebrauchsliteratur::Brief"
"472","Georg S.","","1916","Gebrauchsliteratur::Brief"
"470","Johann Baptist H.","","1893","Gebrauchsliteratur::Brief"
"445","Friedrich Wilhelm S.","","1936","Gebrauchsliteratur::Brief"
"423","Adolf A.","","1927","Gebrauchsliteratur::Brief"
"405","Gustav H.","","1852","Gebrauchsliteratur::Brief"
"385","Friedrich S.","","1895","Gebrauchsliteratur::Brief"
"379","Pius G.","","1890","Gebrauchsliteratur::Brief"
"374","Magdalena R.","","1936","Gebrauchsliteratur::Brief"
"373","Anna K.","","1852","Gebrauchsliteratur::Brief"
"365","Pius G.","","1892","Gebrauchsliteratur::Brief"
"362","Mathilda Franziska W.","","1902","Gebrauchsliteratur::Brief"
"359","Pius G.","","1883","Gebrauchsliteratur::Brief"
"353","Johanna R.","","1861","Gebrauchsliteratur::Brief"
"353","Josefine/Josephine S.","","1906","Gebrauchsliteratur::Brief"
"348","Xaver K.","","1865","Gebrauchsliteratur::Brief"
"316","Urban S.","","1923","Gebrauchsliteratur::Brief"
"314","Jakob F.","","1924","Gebrauchsliteratur::Brief"
"306","Walter A.","","1926","Gebrauchsliteratur::Brief"
"304","Maria Z.","","1890","Gebrauchsliteratur::Brief"
"300","Wilhelm Richard W.","","1928","Gebrauchsliteratur::Brief"
"298","Gustav L.","","1911","Gebrauchsliteratur::Brief"
"290","Pius G.","","1894","Gebrauchsliteratur::Brief"
"287","August Wilhelm A.","","1935","Gebrauchsliteratur::Brief"
"284","Friedrich Wilhelm S.","","1935","Gebrauchsliteratur::Brief"
"284","Mathilda Franziska W.","","1903","Gebrauchsliteratur::Brief"
"279","Viktorie B.","","1890","Gebrauchsliteratur::Brief"
"272","Ludwig F.","","1929","Gebrauchsliteratur::Brief"
"269","Josef R.","","1920","Gebrauchsliteratur::Brief"
"255","Josefine/Josephine S.","","1908","Gebrauchsliteratur::Brief"
"255","Sebastian A.","","1855","Gebrauchsliteratur::Brief"
"253","Michael Z.","","1906","Gebrauchsliteratur::Brief"
"253","Wilhelmine T.","","1928","Gebrauchsliteratur::Brief"
"249","Creszenz H.","","1886","Gebrauchsliteratur::Brief"
"247","Magdalena R.","","1923","Gebrauchsliteratur::Brief"
"245","Jakob S.","","1890","Gebrauchsliteratur::Brief"
"243","Friedrich von M.","","1856","Gebrauchsliteratur::Brief"
"242","Josef R.","","1929","Gebrauchsliteratur::Brief"
"240","Erna N.","","1926","Gebrauchsliteratur::Brief"
"238","Carl Graf von B.","","1853","Gebrauchsliteratur::Brief"
"236","Karl M.","","1852","Gebrauchsliteratur::Brief"
"233","Friedrich M.","","1864","Gebrauchsliteratur::Brief"
"229","Urban S.","","1924","Gebrauchsliteratur::Brief"
"228","Hans A.","","1920","Gebrauchsliteratur::Brief"
"228","Johann Baptist H.","","1894","Gebrauchsliteratur::Brief"
"227","Amanda Marie Madalene R.","","1935","Gebrauchsliteratur::Brief"
"225","Friedrich Wilhelm S.","","1937","Gebrauchsliteratur::Brief"
"221","Pius G.","","1891","Gebrauchsliteratur::Brief"
"215","Emma D.","","1909","Gebrauchsliteratur::Brief"
"214","Maria E.","","1897","Gebrauchsliteratur::Brief"
"213","Jakob S.","","1893","Gebrauchsliteratur::Brief"
"213","Karl Franz Heinrich J.","","1922","Gebrauchsliteratur::Brief"
"209","Anna S.","","1913","Gebrauchsliteratur::Brief"
"203","Otto D.","","1930","Gebrauchsliteratur::Brief"
"202","Lorenz H.","","1875","Gebrauchsliteratur::Brief"
"201","Josef J.","","1851","Gebrauchsliteratur::Brief"
"201","Karl S.","","1928","Gebrauchsliteratur::Brief"
"196","Josef B.","","1871","Gebrauchsliteratur::Brief"
"195","Ludwig F.","","1900","Gebrauchsliteratur::Brief"
"193","Josef R.","","1922","Gebrauchsliteratur::Brief"
"191","Jakob S.","","1894","Gebrauchsliteratur::Brief"
"190","Heinrich F.","","1917","Gebrauchsliteratur::Brief"
"188","Pius G.","","1896","Gebrauchsliteratur::Brief"
"187","Mathilde Q.","","1860","Gebrauchsliteratur::Brief"
"184","Anna S.","","1893","Gebrauchsliteratur::Brief"
"183","Franz B.","","1906","Gebrauchsliteratur::Brief"
"183","Johanna H.","","1858","Gebrauchsliteratur::Brief"
"182","Josefa M.","","1910","Gebrauchsliteratur::Brief"
"181","Hans A.","","1922","Gebrauchsliteratur::Brief"
"181","Heinrich K.","","1904","Gebrauchsliteratur::Brief"
"178","Hermann O.","","1882","Gebrauchsliteratur::Brief"
"177","Josef B.","","1877","Gebrauchsliteratur::Brief"
"177","Pius G.","","1884","Gebrauchsliteratur::Brief"
"177","Viktoria L.","","1889","Gebrauchsliteratur::Brief"
"175","Johanna B.","","1904","Gebrauchsliteratur::Brief"
"174","Wilhelm N.","","1882","Gebrauchsliteratur::Brief"
"173","Hans A.","","1925","Gebrauchsliteratur::Brief"
"173","Sabine von E.","","1859","Gebrauchsliteratur::Brief"
"171","Urban S.","","1925","Gebrauchsliteratur::Brief"
"170","Julius E.","","1909","Gebrauchsliteratur::Brief"
"167","Katharina V.","","1932","Gebrauchsliteratur::Brief"
"165","Adelgunde K.","","1892","Gebrauchsliteratur::Brief"
"165","Josef J.","","1850","Gebrauchsliteratur::Brief"
"162","Sara H.","","1875","Gebrauchsliteratur::Brief"
"160","Leopold E.","","1873","Gebrauchsliteratur::Brief"
"159","Ludwig F.","","1928","Gebrauchsliteratur::Brief"
"159","Pius G.","","1897","Gebrauchsliteratur::Brief"
"157","Augusta von H.","","1855","Gebrauchsliteratur::Brief"
"155","Hermann O.","","1883","Gebrauchsliteratur::Brief"
"155","Josef R.","","1923","Gebrauchsliteratur::Brief"
"154","Ignaz L.","","1867","Gebrauchsliteratur::Brief"
"154","Ludwig Y.","","1890","Gebrauchsliteratur::Brief"
"152","Wilhelm G.","","1923","Gebrauchsliteratur::Brief"
"151","Ignaz L.","","1866","Gebrauchsliteratur::Brief"
"151","Maria H.","","1916","Gebrauchsliteratur::Brief"
"147","Emma Trina Hermine S.","","1921","Gebrauchsliteratur::Brief"
"147","Martin B.","","1897","Gebrauchsliteratur::Brief"
"146","Elisabeth H.","","1940","Gebrauchsliteratur::Brief"
"143","Hans A.","","1918","Gebrauchsliteratur::Brief"
"143","Johannes R.","","1866","Gebrauchsliteratur::Brief"
"142","Creszenz F.","","1885","Gebrauchsliteratur::Brief"
"141","Clement W.","","1883","Gebrauchsliteratur::Brief"
"141","Gustav H.","","1854","Gebrauchsliteratur::Brief"
"140","Franz S.","","1922","Gebrauchsliteratur::Brief"
"138","Fritz W.","","1905","Gebrauchsliteratur::Brief"
"134","Maria Cleofa G.","","1890","Gebrauchsliteratur::Brief"
"132","Jakob S.","","1895","Gebrauchsliteratur::Brief"
"132","Sophie S.","","1895","Gebrauchsliteratur::Brief"
"130","Dr. Gustav K.","","1855","Gebrauchsliteratur::Brief"
"130","Erna N.","","1927","Gebrauchsliteratur::Brief"
"129","Georg S.","","1905","Gebrauchsliteratur::Brief"
"129","Josef S.","","1917","Gebrauchsliteratur::Brief"
"123","Wilhelm Richard W.","","1932","Gebrauchsliteratur::Brief"
"122","Anna B.","","1925","Gebrauchsliteratur::Brief"
"120","Therese H.","","1870","Gebrauchsliteratur::Brief"
"119","Albert F.","","1907","Gebrauchsliteratur::Brief"
"119","Erna N.","","1931","Gebrauchsliteratur::Brief"
"119","Urban S.","","1927","Gebrauchsliteratur::Brief"
"117","Hermann O.","","1884","Gebrauchsliteratur::Brief"
"117","Mathilda Franziska W.","","1894","Gebrauchsliteratur::Brief"
"116","Georg B.","","1870","Gebrauchsliteratur::Brief"
"115","Elisabeth S.","","1903","Gebrauchsliteratur::Brief"
"115","Heinrich F.","","1930","Gebrauchsliteratur::Brief"
"114","Sophie J.","","1851","Gebrauchsliteratur::Brief"
"114","Wilhelm H.","","1863","Gebrauchsliteratur::Brief"
"113","Erna N.","","1913","Gebrauchsliteratur::Brief"
"113","Maria R.","","1900","Gebrauchsliteratur::Brief"
"110","Lorenz H.","","1874","Gebrauchsliteratur::Brief"
"109","Kaspar P.","","1855","Gebrauchsliteratur::Brief"
"108","Adolf A.","","1926","Gebrauchsliteratur::Brief"
"108","Franz Z.","","1875","Gebrauchsliteratur::Brief"
"108","Karl R.","","1860","Gebrauchsliteratur::Brief"
"108","Karolina D.","","1911","Gebrauchsliteratur::Brief"
"107","Anna S.","","1912","Gebrauchsliteratur::Brief"
"107","Frieda W.","","1916","Gebrauchsliteratur::Brief"
"107","Georg S.","","1906","Gebrauchsliteratur::Brief"
"107","Johann Baptist H.","","1898","Gebrauchsliteratur::Brief"
"107","Josef R.","","1921","Gebrauchsliteratur::Brief"
"107","Luise W.","","1926","Gebrauchsliteratur::Brief"
"107","Paul S.","","1909","Gebrauchsliteratur::Brief"
"106","Heinrich H.","","1922","Gebrauchsliteratur::Brief"
"105","Erna N.","","1928","Gebrauchsliteratur::Brief"
"104","Hans A.","","1926","Gebrauchsliteratur::Brief"
"104","Johann B.","","1898","Gebrauchsliteratur::Brief"
"103","Friedrich H.","","1911","Gebrauchsliteratur::Brief"
"103","Karl S.","","1852","Gebrauchsliteratur::Brief"
"103","Maria W.","","1907","Gebrauchsliteratur::Brief"
"102","Elisabeth H.","","1937","Gebrauchsliteratur::Brief"
"102","Joseph (""Peppi"") R.","","1871","Gebrauchsliteratur::Brief"
"102","Kaspar P.","","1853","Gebrauchsliteratur::Brief"
"101","Johanna R.","","1863","Gebrauchsliteratur::Brief"
"101","Mathilda Franziska W.","","1909","Gebrauchsliteratur::Brief"
"100","Creszenz F.","","1886","Gebrauchsliteratur::Brief"
"99","Ernst K.","","1860","Gebrauchsliteratur::Brief"
"99","Hanna A.","","1863","Gebrauchsliteratur::Brief"
"99","Johann W.","","1879","Gebrauchsliteratur::Brief"
"99","Josef A.","","1908","Gebrauchsliteratur::Brief"
"98","Elisabeth S.","","1904","Gebrauchsliteratur::Brief"
"98","Georg D.","","1866","Gebrauchsliteratur::Brief"
"98","Gustav H.","","1853","Gebrauchsliteratur::Brief"
"98","Karl S.","","1853","Gebrauchsliteratur::Brief"
"98","Ludwig F.","","1927","Gebrauchsliteratur::Brief"
"98","Maria W.","","1853","Gebrauchsliteratur::Brief"
"96","Johann W.","","1880","Gebrauchsliteratur::Brief"
"96","Josef B.","","1875","Gebrauchsliteratur::Brief"
"96","Karl H.","","1854","Gebrauchsliteratur::Brief"
"96","Pius G.","","1895","Gebrauchsliteratur::Brief"
"95","Franz Xaver P.","","1890","Gebrauchsliteratur::Brief"
"95","Julius B.","","1912","Gebrauchsliteratur::Brief"
"93","Ferdinand S.","","1928","Gebrauchsliteratur::Brief"
"93","Florentine N.","","1911","Gebrauchsliteratur::Brief"
"93","Johann Friedrich Wilhelm B.","","1925","Gebrauchsliteratur::Brief"
"93","Sophie S.","","1889","Gebrauchsliteratur::Brief"
"92","Therese W.","","1891","Gebrauchsliteratur::Brief"
"91","Heinrich H.","","1915","Gebrauchsliteratur::Brief"
"91","Josephine F.","","1884","Gebrauchsliteratur::Brief"
"91","Maria Cleofa G.","","1889","Gebrauchsliteratur::Brief"
"91","Mathilda Franziska W.","","1892","Gebrauchsliteratur::Brief"
"91","Mathilda Franziska W.","","1919","Gebrauchsliteratur::Brief"
"91","Pius G.","","1899","Gebrauchsliteratur::Brief"
"90","August von S.","","1869","Gebrauchsliteratur::Brief"
"90","Franz O.","","1853","Gebrauchsliteratur::Brief"
"90","Frida L.","","1907","Gebrauchsliteratur::Brief"
"90","Friedrich H.","","1917","Gebrauchsliteratur::Brief"
"89","Mathilda Franziska W.","","1906","Gebrauchsliteratur::Brief"
"88","Gertrud E.","","1910","Gebrauchsliteratur::Brief"
"88","Magdalena R.","","1926","Gebrauchsliteratur::Brief"
"88","Paul F.","","1929","Gebrauchsliteratur::Brief"
"87","Anna R.","","1910","Gebrauchsliteratur::Brief"
"87","Mathilda Franziska W.","","1920","Gebrauchsliteratur::Brief"
"86","Alois S.","","1923","Gebrauchsliteratur::Brief"
"86","Anna B.","","1903","Gebrauchsliteratur::Brief"
"86","Anna R.","","1899","Gebrauchsliteratur::Brief"
"86","Karl G.","","1856","Gebrauchsliteratur::Brief"
"86","Konrad M.","","1907","Gebrauchsliteratur::Brief"
"85","Elisabeth H.","","1941","Gebrauchsliteratur::Brief"
"85","Engelbert S.","","1866","Gebrauchsliteratur::Brief"
"84","Georg S.","","1901","Gebrauchsliteratur::Brief"
"84","Gustav M.","","1895","Gebrauchsliteratur::Brief"
"84","Josef B.","","1878","Gebrauchsliteratur::Brief"
"84","Josefine/Josephine S.","","1909","Gebrauchsliteratur::Brief"
"84","Maria H.","","1922","Gebrauchsliteratur::Brief"
"84","Sophie S.","","1892","Gebrauchsliteratur::Brief"
"83","Gustav H.","","1857","Gebrauchsliteratur::Brief"
"83","Karl B.","","1927","Gebrauchsliteratur::Brief"
"82","Jakob F.","","1907","Gebrauchsliteratur::Brief"
"82","Joseph (""Peppi"") R.","","1872","Gebrauchsliteratur::Brief"
"82","Joseph S.","","1930","Gebrauchsliteratur::Brief"
"81","Anna S.","","1911","Gebrauchsliteratur::Brief"
"81","Franz Josef W.","","1890","Gebrauchsliteratur::Brief"
"81","Viktoria S.","","1884","Gebrauchsliteratur::Brief"
"80","Andreas P.","","1893","Gebrauchsliteratur::Brief"
"80","Karolina D.","","1932","Gebrauchsliteratur::Brief"
"80","Ludwig F.","","1935","Gebrauchsliteratur::Brief"
"79","Georg B.","","1854","Gebrauchsliteratur::Brief"
"79","Georg B.","","1891","Gebrauchsliteratur::Brief"
"79","Josefine B.","","1880","Gebrauchsliteratur::Brief"
"79","Maria H.","","1920","Gebrauchsliteratur::Brief"
"79","Otto A.","","1934","Gebrauchsliteratur::Brief"
"78","Katharina V.","","1920","Gebrauchsliteratur::Brief"
"78","Ludwig Y.","","1891","Gebrauchsliteratur::Brief"
"78","Maria J.","","1905","Gebrauchsliteratur::Brief"
"77","Anna K.","","1854","Gebrauchsliteratur::Brief"
"77","Gregor R.","","1864","Gebrauchsliteratur::Brief"
"77","Josef B.","","1909","Gebrauchsliteratur::Brief"
"77","Kaspar P.","","1854","Gebrauchsliteratur::Brief"
"77","Therese K.","","1887","Gebrauchsliteratur::Brief"
"77","Ulrich K.","","1855","Gebrauchsliteratur::Brief"
"76","Anna B.","","1926","Gebrauchsliteratur::Brief"
"76","Jakob F.","","1928","Gebrauchsliteratur::Brief"
"76","Jakob S.","","1892","Gebrauchsliteratur::Brief"
"76","Josef R.","","1907","Gebrauchsliteratur::Brief"
"76","Maria J.","","1906","Gebrauchsliteratur::Brief"
"76","Viktorie B.","","1889","Gebrauchsliteratur::Brief"
"75","Georg W.","","1886","Gebrauchsliteratur::Brief"
"75","Wilhelm J.","","1905","Gebrauchsliteratur::Brief"
"74","Hans A.","","1921","Gebrauchsliteratur::Brief"
"74","Kreszenz L.","","1914","Gebrauchsliteratur::Brief"
"73","Josef S.","","1938","Gebrauchsliteratur::Brief"
"73","Luise Anna Maria P.","","1933","Gebrauchsliteratur::Brief"
"72","Benedikt B.","","1905","Gebrauchsliteratur::Brief"
"72","Heinrich A.","","1859","Gebrauchsliteratur::Brief"
"72","Heinrich H.","","1912","Gebrauchsliteratur::Brief"
"72","Heinrich L.","","1922","Gebrauchsliteratur::Brief"
"72","Sabine von E.","","1860","Gebrauchsliteratur::Brief"
"71","Friedrich Wilhelm S.","","1934","Gebrauchsliteratur::Brief"
"71","Kaspar P.","","1856","Gebrauchsliteratur::Brief"
"71","Lorenz S.","","1895","Gebrauchsliteratur::Brief"
"71","Sabine von E.","","1856","Gebrauchsliteratur::Brief"
"71","Sophie J.","","1887","Gebrauchsliteratur::Brief"
"70","Clara S.","","1853","Gebrauchsliteratur::Brief"
"70","Georg S.","","1904","Gebrauchsliteratur::Brief"
"70","H. R. V.","","1866","Gebrauchsliteratur::Brief"
"70","Johann W.","","1915","Gebrauchsliteratur::Brief"
"70","Luise K.","","1894","Gebrauchsliteratur::Brief"
"70","Otto A.","","1935","Gebrauchsliteratur::Brief"
"70","Regina G.","","1901","Gebrauchsliteratur::Brief"
"69","Heinrich K.","","1905","Gebrauchsliteratur::Brief"
"69","Julius E.","","1884","Gebrauchsliteratur::Brief"
"69","Karl R.","","1859","Gebrauchsliteratur::Brief"
"69","Wilhelm J.","","1915","Gebrauchsliteratur::Brief"
"68","Felicitas P.","","1884","Gebrauchsliteratur::Brief"
"68","Ludwig P.","","1905","Gebrauchsliteratur::Brief"
"68","Rosette R.","","1861","Gebrauchsliteratur::Brief"
"67","Carl Graf von B.","","1834","Gebrauchsliteratur::Brief"
"67","Creszenz H.","","1892","Gebrauchsliteratur::Brief"
"67","Martin B.","","1898","Gebrauchsliteratur::Brief"
"67","Mathilda Franziska W.","","1895","Gebrauchsliteratur::Brief"
"66","Albert Otto Heinrich S.","","1926","Gebrauchsliteratur::Brief"
"66","Emanuel F.","","1937","Gebrauchsliteratur::Brief"
"66","Franziska N.","","1861","Gebrauchsliteratur::Brief"
"66","J. L.","","1874","Gebrauchsliteratur::Brief"
"66","Wilhelm J.","","1887","Gebrauchsliteratur::Brief"
"65","Anton M.","","1866","Gebrauchsliteratur::Brief"
"65","Heinrich L.","","1921","Gebrauchsliteratur::Brief"
"65","Josef B.","","1873","Gebrauchsliteratur::Brief"
"65","Karl S.","","1851","Gebrauchsliteratur::Brief"
"65","Margaretha B.","","1855","Gebrauchsliteratur::Brief"
"65","Philipp P.","","1882","Gebrauchsliteratur::Brief"
"65","Sophie S.","","1891","Gebrauchsliteratur::Brief"
"64","Anna K.","","1895","Gebrauchsliteratur::Brief"
"64","Karl S.","","1912","Gebrauchsliteratur::Brief"
"64","Rudolf B.","","1905","Gebrauchsliteratur::Brief"
"64","Sophie W.","","1905","Gebrauchsliteratur::Brief"
"63","Adolf A.","","1933","Gebrauchsliteratur::Brief"
"63","Anna R.","","1908","Gebrauchsliteratur::Brief"
"63","Johann Baptist H.","","1900","Gebrauchsliteratur::Brief"
"63","Johannes G.","","1874","Gebrauchsliteratur::Brief"
"63","Josefa P.","","1906","Gebrauchsliteratur::Brief"
"63","Käthe Elise Dorothea G.","","1926","Gebrauchsliteratur::Brief"
"63","Philomena D.","","1906","Gebrauchsliteratur::Brief"
"62","Hans A.","","1927","Gebrauchsliteratur::Brief"
"62","Heinrich K.","","1903","Gebrauchsliteratur::Brief"
"62","Ida B.","","1921","Gebrauchsliteratur::Brief"
"62","Josef S.","","1937","Gebrauchsliteratur::Brief"
"62","Magdalena F.","","1919","Gebrauchsliteratur::Brief"
"62","Pius G.","","1898","Gebrauchsliteratur::Brief"
"61","Anna S.","","1857","Gebrauchsliteratur::Brief"
"61","Anton H.","","1852","Gebrauchsliteratur::Brief"
"61","Anton H.","","1900","Gebrauchsliteratur::Brief"
"61","Jakob G.","","1906","Gebrauchsliteratur::Brief"
"61","Johanna K.","","1853","Gebrauchsliteratur::Brief"
"61","Leo W.","","1926","Gebrauchsliteratur::Brief"
"61","Luise K.","","1895","Gebrauchsliteratur::Brief"
"61","Theresia T.","","1929","Gebrauchsliteratur::Brief"
"60","Anna R.","","1905","Gebrauchsliteratur::Brief"
"60","Willy Georg M.","","1922","Gebrauchsliteratur::Brief"
"59","Georg B.","","1877","Gebrauchsliteratur::Brief"
"59","H.","","1862","Gebrauchsliteratur::Brief"
"59","Heinrich P.","","1927","Gebrauchsliteratur::Brief"
"59","Kreszenz L.","","1853","Gebrauchsliteratur::Brief"
"58","Heinrich K.","","1900","Gebrauchsliteratur::Brief"
"58","Karl B.","","1912","Gebrauchsliteratur::Brief"
"58","Richard S.","","1886","Gebrauchsliteratur::Brief"
"58","Therese H.","","1893","Gebrauchsliteratur::Brief"
"57","Elisabeth V.","","1923","Gebrauchsliteratur::Brief"
"57","Franz Josef W.","","1891","Gebrauchsliteratur::Brief"
"57","Friedrich H.","","1912","Gebrauchsliteratur::Brief"
"57","Gustav M.","","1894","Gebrauchsliteratur::Brief"
"56","Babette P.","","1911","Gebrauchsliteratur::Brief"
"56","Maria Z.","","1899","Gebrauchsliteratur::Brief"
"55","Ida G.","","1864","Gebrauchsliteratur::Brief"
"55","Karl R.","","1933","Gebrauchsliteratur::Brief"
"55","Katharina D.","","1896","Gebrauchsliteratur::Brief"
"54","Anna R.","","1856","Gebrauchsliteratur::Brief"
"54","Caroline S.","","1851","Gebrauchsliteratur::Brief"
"54","Johann V.","","1871","Gebrauchsliteratur::Brief"
"54","Katharina S.","","1926","Gebrauchsliteratur::Brief"
"54","Maria H.","","1942","Gebrauchsliteratur::Brief"
"54","Moritz von E.","","1859","Gebrauchsliteratur::Brief"
"54","Walter S.","","1930","Gebrauchsliteratur::Brief"
"53","Erich S.","","1925","Gebrauchsliteratur::Brief"
"53","Johannes G.","","1880","Gebrauchsliteratur::Brief"
"53","Johannes G.","","1883","Gebrauchsliteratur::Brief"
"53","Mathilda Franziska W.","","1904","Gebrauchsliteratur::Brief"
"53","Wilhelm W.","","1929","Gebrauchsliteratur::Brief"
"52","Anna H.","","1857","Gebrauchsliteratur::Brief"
"52","Johann B.","","1897","Gebrauchsliteratur::Brief"
"52","Karoline M.","","1896","Gebrauchsliteratur::Brief"
"52","Ludwig B.","","1873","Gebrauchsliteratur::Brief"
"52","Ludwig L.","","1857","Gebrauchsliteratur::Brief"
"52","Sigmund G.","","1875","Gebrauchsliteratur::Brief"
"51","Ferdinand S.","","1870","Gebrauchsliteratur::Brief"
"51","Jakob G.","","1905","Gebrauchsliteratur::Brief"
"51","Josef B.","","1908","Gebrauchsliteratur::Brief"
"51","Katharina R.","","1871","Gebrauchsliteratur::Brief"
"51","Mara G.","","1925","Gebrauchsliteratur::Brief"
"51","Maria Cleofa G.","","1893","Gebrauchsliteratur::Brief"
"51","Pius G.","","1900","Gebrauchsliteratur::Brief"
"50","Anna S.","","1906","Gebrauchsliteratur::Brief"
"50","Bertha B.","","1877","Gebrauchsliteratur::Brief"
"50","Caroline S.","","1853","Gebrauchsliteratur::Brief"
"50","Cosmas R.","","1872","Gebrauchsliteratur::Brief"
"50","Ernst K.","","1861","Gebrauchsliteratur::Brief"
"50","Heinrich P.","","1929","Gebrauchsliteratur::Brief"
"50","Joseph Gottlieb G.","","1864","Gebrauchsliteratur::Brief"
"50","K.","","1877","Gebrauchsliteratur::Brief"
"50","Karl R.","","1856","Gebrauchsliteratur::Brief"
"50","Mathilda Franziska W.","","1905","Gebrauchsliteratur::Brief"
"49","Anna R.","","1906","Gebrauchsliteratur::Brief"
"49","Franz Josef W.","","1882","Gebrauchsliteratur::Brief"
"49","Ignatz N.","","1881","Gebrauchsliteratur::Brief"
"49","Jakob T.","","1903","Gebrauchsliteratur::Brief"
"49","Therese H.","","1895","Gebrauchsliteratur::Brief"
"48","Emma S.","","1870","Gebrauchsliteratur::Brief"
"48","Johanna W.","","1858","Gebrauchsliteratur::Brief"
"48","Katharina R.","","1872","Gebrauchsliteratur::Brief"
"48","Louise D.","","1883","Gebrauchsliteratur::Brief"
"48","Martin B.","","1903","Gebrauchsliteratur::Brief"
"48","Philipp P.","","1894","Gebrauchsliteratur::Brief"
"47","Amalie G.","","1905","Gebrauchsliteratur::Brief"
"47","Josef R.","","1925","Gebrauchsliteratur::Brief"
"47","Josef Z.","","1899","Gebrauchsliteratur::Brief"
"47","Josefa M.","","1908","Gebrauchsliteratur::Brief"
"47","Karl K.","","1900","Gebrauchsliteratur::Brief"
"47","Maria Cleofa G.","","1879","Gebrauchsliteratur::Brief"
"47","Mathilda Franziska W.","","1908","Gebrauchsliteratur::Brief"
"47","Regina G.","","1894","Gebrauchsliteratur::Brief"
"47","Sofia N.","","1902","Gebrauchsliteratur::Brief"
"47","Theodor H.","","1880","Gebrauchsliteratur::Brief"
"47","Wilhelm J.","","1877","Gebrauchsliteratur::Brief"
"46","Caroline S.","","1852","Gebrauchsliteratur::Brief"
"46","Elisabetha R.","","1906","Gebrauchsliteratur::Brief"
"46","Erna N.","","1932","Gebrauchsliteratur::Brief"
"46","Joseph B.","","1856","Gebrauchsliteratur::Brief"
"46","Joseph S.","","1929","Gebrauchsliteratur::Brief"
"46","Max R.","","1903","Gebrauchsliteratur::Brief"
"45","Clara S.","","1852","Gebrauchsliteratur::Brief"
"45","Elisabeth D.","","1895","Gebrauchsliteratur::Brief"
"45","Florentine N.","","1914","Gebrauchsliteratur::Brief"
"45","Josef S.","","1875","Gebrauchsliteratur::Brief"
"45","Josefine B.","","1887","Gebrauchsliteratur::Brief"
"45","Pius G.","","1888","Gebrauchsliteratur::Brief"
"45","Therese W.","","1892","Gebrauchsliteratur::Brief"
"44","Anna S.","","1892","Gebrauchsliteratur::Brief"
"44","Friedrich von M.","","1857","Gebrauchsliteratur::Brief"
"44","Jakob S.","","1896","Gebrauchsliteratur::Brief"
"44","Joseph K.","","1854","Gebrauchsliteratur::Brief"
"44","Therese H.","","1899","Gebrauchsliteratur::Brief"
"43","Alois/Aloys M.","","1852","Gebrauchsliteratur::Brief"
"43","Anna S.","","1899","Gebrauchsliteratur::Brief"
"43","Creszenz H.","","1896","Gebrauchsliteratur::Brief"
"43","Josef S.","","1909","Gebrauchsliteratur::Brief"
"43","Karoline K.","","1856","Gebrauchsliteratur::Brief"
"43","Pius G.","","1886","Gebrauchsliteratur::Brief"
"43","Regina G.","","1879","Gebrauchsliteratur::Brief"
"42","Aron Adolf W.","","1916","Gebrauchsliteratur::Brief"
"42","August H.","","1854","Gebrauchsliteratur::Brief"
"42","Josef S.","","1935","Gebrauchsliteratur::Brief"
"42","Karl F.","","1884","Gebrauchsliteratur::Brief"
"42","Karolina H.","","1857","Gebrauchsliteratur::Brief"
"42","Maria E.","","1899","Gebrauchsliteratur::Brief"
"42","Marie V.","","1917","Gebrauchsliteratur::Brief"
"42","Mathilda Franziska W.","","1898","Gebrauchsliteratur::Brief"
"42","Reinhold M.","","1927","Gebrauchsliteratur::Brief"
"42","Sofia N.","","1903","Gebrauchsliteratur::Brief"
"41","Amalie G.","","1906","Gebrauchsliteratur::Brief"
"41","Anna S.","","1901","Gebrauchsliteratur::Brief"
"41","Georg B.","","1899","Gebrauchsliteratur::Brief"
"41","Georg S.","","1897","Gebrauchsliteratur::Brief"
"41","Josef W.","","1915","Gebrauchsliteratur::Brief"
"41","Julius E.","","1887","Gebrauchsliteratur::Brief"
"41","Karl D.","","1892","Gebrauchsliteratur::Brief"
"41","Maria H.","","1938","Gebrauchsliteratur::Brief"
"41","Simon R.","","1856","Gebrauchsliteratur::Brief"
"41","Walter S.","","1928","Gebrauchsliteratur::Brief"
"40","Anna R.","","1911","Gebrauchsliteratur::Brief"
"40","Elisabeth H.","","1939","Gebrauchsliteratur::Brief"
"40","Georg B.","","1900","Gebrauchsliteratur::Brief"
