"token","author","title","year","textClass"
"14124","","Journey to the Far Side of the Sun","2012","gesprochen"
"14118","","Rencontre avec Joe Black","2001","gesprochen"
"14109","","""Grey's Anatomy - Die jungen Ärzte"" Seal Our Fate","2014","gesprochen"
"14098","","The Oxford Murders","2012","gesprochen"
"14096","","Sophie's Choice","2010","gesprochen"
"14075","","Eine Frau, die alles weiß","2011","gesprochen"
"14064","","25th Hour","2005","gesprochen"
"14055","","Contact","2000","gesprochen"
"14003","","Die Kameliendame","2006","gesprochen"
"13999","","Two for the Seesaw","2007","gesprochen"
"13988","","Mancation","2013","gesprochen"
"13987","","Der Totmacher","2003","gesprochen"
"13984","","E poi lo chiamarono il magnifico","2013","gesprochen"
"13976","","Ctyri bratri","2011","gesprochen"
"13976","","Memories of Murder","2011","gesprochen"
"13974","","Morning Glory","2012","gesprochen"
"13964","","City Hall","2005","gesprochen"
"13944","","Dangerous Parking","2013","gesprochen"
"13938","","Der Totmacher","2004","gesprochen"
"13933","","For Whom the Bell Tolls","2005","gesprochen"
"13930","","Grown Ups 2","2013","gesprochen"
"13928","","Roman Polanski: Wanted and Desired","2010","gesprochen"
"13927","","Fear and Loathing in Las Vegas","2002","gesprochen"
"13923","","Der Regenmacher","2000","gesprochen"
"13922","","A Foreign Affair","2011","gesprochen"
"13922","","The Miles Davis Story","2004","gesprochen"
"13900","","Dr. Dolittle 2","2005","gesprochen"
"13899","","Die To-Do Liste","2014","gesprochen"
"13897","","""Grey's Anatomy"" Dream a Little Dream of Me: Part 1","2008","gesprochen"
"13869","","""American Masters"" Cary Grant: A Class Apart","2005","gesprochen"
"13867","","Revolution OS","2007","gesprochen"
"13865","","Schlussmacher","2013","gesprochen"
"13862","","Shaun of the Dead","2004","gesprochen"
"13856","","American Mary","2013","gesprochen"
"13831","","Makai tenshô","2013","gesprochen"
"13827","","The Old Maid","2011","gesprochen"
"13811","","L'été meurtrier","2009","gesprochen"
"13771","","Jerry Maguire","2013","gesprochen"
"13763","","The Inn of the Sixth Happiness","2012","gesprochen"
"13755","","Zero Dark Thirty","2013","gesprochen"
"13740","","Die 27. Etage","2013","gesprochen"
"13729","","High School Musical 2","2009","gesprochen"
"13729","","The Curious Case of Benjamin Button","2011","gesprochen"
"13723","","Black & White","2004","gesprochen"
"13717","","Living It Up - Nur eine Woche Millionär","2002","gesprochen"
"13701","","Mephisto '68","2014","gesprochen"
"13695","","Rain Man","2013","gesprochen"
"13692","","Up in the Air","2011","gesprochen"
"13664","","Analysera mera!","2000","gesprochen"
"13656","","The Insider","2001","gesprochen"
"13652","","The Bourne Identity","2011","gesprochen"
"13640","","La fausse suivante","2012","gesprochen"
"13639","","Ted","2013","gesprochen"
"13638","","Rocky II","2005","gesprochen"
"13632","","Beyond a Reasonable Doubt","2013","gesprochen"
"13631","","Lethal Weapon 3: Die Profis sind zurück","2001","gesprochen"
"13626","","Arch of Triumph","2007","gesprochen"
"13608","","Papillon","2002","gesprochen"
"13603","","Para Roma com Amor","2013","gesprochen"
"13602","","Buffalo Girls","2007","gesprochen"
"13590","","Iron Man 3","2013","gesprochen"
"13589","","Angela's Ashes","2005","gesprochen"
"13588","","Boogie Nights","2001","gesprochen"
"13561","","Speed Racer","2013","gesprochen"
"13547","","Gruppo di famiglia in un interno","2014","gesprochen"
"13546","","I Confess","2012","gesprochen"
"13527","","Spiel des Lebens","2014","gesprochen"
"13524","","Cassandra's Dream","2012","gesprochen"
"13519","","Home from the Hill","2011","gesprochen"
"13516","","The Lady Eve","2011","gesprochen"
"13514","","Le genou de Claire","2009","gesprochen"
"13513","","Il était temps","2014","gesprochen"
"13512","","Get Shorty","2003","gesprochen"
"13497","","Li xiao long","2011","gesprochen"
"13496","","Пригоди у Вегасi","2008","gesprochen"
"13490","","Le parrain, 2ème partie","2005","gesprochen"
"13489","","Wedding Crashers","2012","gesprochen"
"13485","","Star Trek: The Motion Picture","2004","gesprochen"
"13484","","Equus","2009","gesprochen"
"13471","","Guess Who","2011","gesprochen"
"13465","","Die Wiege der Sonne","2011","gesprochen"
"13453","","Synecdoche, New York","2013","gesprochen"
"13448","","The Plainsman","2011","gesprochen"
"13447","","In a World...","2014","gesprochen"
"13426","","Valami Amerika","2004","gesprochen"
"13420","","Devil's Advocate","2000","gesprochen"
"13412","","Nem vagyunk angyalok","2010","gesprochen"
"13392","","Forever Young","2005","gesprochen"
"13390","","Het privéleven van Elisabeth en Essex","2012","gesprochen"
"13370","","Shadow of the Thin Man","2011","gesprochen"
"13343","","The Man from Earth","2008","gesprochen"
"13341","","Bluebeard's Eighth Wife","2014","gesprochen"
"13341","","Kabadayi","2012","gesprochen"
"13333","","Scarlet Street","2013","gesprochen"
"13331","","Smurfarna 2","2013","gesprochen"
"13331","","Treize jours","2012","gesprochen"
"13325","","L'ordre et la morale","2013","gesprochen"
"13324","","""Torchwood"" Greeks Bearing Gifts","2010","gesprochen"
"13319","","F.I.S.T. - Ein Mann geht seinen Weg","2010","gesprochen"
"13300","","Prêt-à-Porter","2010","gesprochen"
"13274","","Les Misérables","2013","gesprochen"
"13266","","Deception","2011","gesprochen"
"13249","","Celebrity - Schön, reich, berühmt","2012","gesprochen"
"13245","","Shoppen","2007","gesprochen"
"13243","","Minority Report","2005","gesprochen"
"13226","","Goodbye, Mr. Chips","2008","gesprochen"
"13223","","The Guardian","2009","gesprochen"
"13221","","Chopper","2013","gesprochen"
"13221","","Melinda et Melinda","2009","gesprochen"
"13219","","Cape Fear","2003","gesprochen"
"13211","","Harry Potter et le prisonnier d'Azkaban","2008","gesprochen"
"13202","","The Innkeepers","2012","gesprochen"
"13198","","Born Yesterday","2004","gesprochen"
"13195","","Reservoir Dogs - Wilde Hunde","2009","gesprochen"
"13187","","Drei Leben und ein Tod","2012","gesprochen"
"13169","","De knuppel in het apenhok","2011","gesprochen"
"13166","","Tooth Fairy","2013","gesprochen"
"13152","","Yi jiu si er","2013","gesprochen"
"13145","","Dead Again","2004","gesprochen"
"13140","","C'est arrivé près de chez vous","2011","gesprochen"
"13140","","Trauzeuge gesucht!","2013","gesprochen"
"13134","","Vor dem neuen Tag","2013","gesprochen"
"13132","","Contagion","2013","gesprochen"
"13128","","Rat uzivo","2004","gesprochen"
"13126","","Kika","2004","gesprochen"
"13122","","Alfie","2004","gesprochen"
"13119","","Oscar","2011","gesprochen"
"13116","","Projekt B","2011","gesprochen"
"13115","","Cyrano de Bergerac","2005","gesprochen"
"13109","","North Country","2013","gesprochen"
"13107","","Independence Day","2001","gesprochen"
"13100","","Short Circuit","2013","gesprochen"
"13099","","Juliette des esprits","2012","gesprochen"
"13090","","The Good Shepherd","2007","gesprochen"
"13089","","Fight Club","2001","gesprochen"
"13085","","Bilar 2","2012","gesprochen"
