"token","author","title","year","textClass"
"328175","Marschall, Georg Nicolaus","Deutsches Lesebuch für Mittelschulen","1867","Gebrauchsliteratur::Schulbuch"
"327747","Pütz, Wilhelm","Historische Darstellungen und Charakteristiken. Die Geschichte des Mittelalters ; Bd. 2","1862","Gebrauchsliteratur::Schulbuch"
"325614","Pütz, Wilhelm","Historische Darstellungen und Charakteristiken. Die Geschichte des Mittelalters ; Bd. 2 ; 2., umgearb. Aufl.","1876","Gebrauchsliteratur::Schulbuch"
"324899","Leo, Heinrich","Lehrbuch der Universalgeschichte. Der neueren Geschichte zweite Hälfte enthaltend ; Bd. 4, [Schülerbd.] ; 2. Aufl.","1842","Gebrauchsliteratur::Schulbuch"
"324777","Baas, Karl:Kahnmeyer, Ludwig:Schulze, Hermann","Badisches Realienbuch ; 151. - 160. Gesamt-Aufl.","1914","Gebrauchsliteratur::Schulbuch"
"324585","Beier, Karl:Lamprecht, Karl","Tausend Jahre deutscher Vergangenheit in Quellen heimatlicher Geschichte. [Bd. 1] ; Bd. 1","1911","Gebrauchsliteratur::Schulbuch"
"323210","","Die deutsche Dichtung des 19. Jahrhunderts in ihren Hauptvertretern","1909","Gebrauchsliteratur::Schulbuch"
"322964","Kohlrausch, Friedrich","Die deutsche Geschichte ; Neunte, verbesserte und vermehrte Auflage","1829","Gebrauchsliteratur::Schulbuch"
"322336","Meyn, Ludwig:Sach, August","Vaterländisches Lesebuch für die mehrklassige evangelische Volksschule Norddeutschlands ; besorgt von Aug. Sach","1902","Gebrauchsliteratur::Schulbuch"
"321987","Harder, Friedrich","Theoretisch-praktisches Handbuch für den Anschauungsunterricht ; 4., verm. u. verb. Aufl.","1867","Gebrauchsliteratur::Schulbuch"
"321606","Giefers, Wilhelm Engelbert","Die deutsche Geschichte für Schule und Haus","1862","Gebrauchsliteratur::Schulbuch"
"320950","Cannabich, Johann Günther Friedrich","Hülfsbuch beim Unterrichte in der Geographie. [Bd. 3] ; Bd. 3","1838","Gebrauchsliteratur::Schulbuch"
"320194","Guthe, Hermann","Lehrbuch der Geographie für die mittleren und oberen Klassen höherer Bildungsanstalten sowie zum Selbststudium ; 2. Aufl.","1868","Gebrauchsliteratur::Schulbuch"
"319922","Meyer, Johannes","Bilder aus der Geschichte des deutschen Volkes. Deutsche Stammesgeschichte, deutsche Kaisergeschichte ; Band 1","1894","Gebrauchsliteratur::Schulbuch"
"319436","Andree, Karl","Lehrbuch der allgemeinen Erdkunde","1836","Gebrauchsliteratur::Schulbuch"
"319110","Keck, Heinrich:Meyn, Ludwig:Sach, August","Vaterländisches Lesebuch für die mehrklassige evangelische Volksschule Norddeutschlands ; 4., verb. u. verm. Aufl.","1872","Gebrauchsliteratur::Schulbuch"
"319022","Nösselt, Friedrich","Lehrbuch der Weltgeschichte für Bürgerschulen und die mittleren Klassen der Gymnasien. [Theil 2] ; Theil 2","1827","Gebrauchsliteratur::Schulbuch"
"318630","","Lesebuch zur Geschichte der deutschen Literatur alter und neuer Zeit ; Vierte, revidirte und vermehrte Auflage","1878","Gebrauchsliteratur::Schulbuch"
"318389","","Deutsches Lesebuch für höhere Lehranstalten. Für die untern und mittlern Klassen ; Teil 1, [Schülerband] ; Sechste Auflage","1883","Gebrauchsliteratur::Schulbuch"
"316812","Baade, Friedrich:Borchers, Emil:Gieseler, Albert:Kahnmeyer, Ludwig:Schulze, Hermann","Realienbuch ; Ausg. A, vollst. Ausg. für evang. Schulen, mit 12 farb Taf., 131. - 140. Aufl.","1912","Gebrauchsliteratur::Schulbuch"
"316526","","Deutsches Lesebuch für die Oberstufe mehrklassiger Schulen","1879","Gebrauchsliteratur::Schulbuch"
"315473","Baade, Friedrich:Borchers, Emil:Gieseler, Albert:Kahnmeyer, Ludwig:Schulze, Hermann","Realienbuch ; Ausg. A, vollst. Ausg., 108. - 113. Aufl.","1910","Gebrauchsliteratur::Schulbuch"
"315126","Kohl, Horst:Richter, Gustav","Annalen der deutschen Geschichte im Mittelalter. Von der Thronbesteigung Ludwigs des Frommen bis zum Tode Ludwigs des Kindes. Konrad (I.) von Franken ; Abt. 2, 2. Hälfte","1887","Gebrauchsliteratur::Schulbuch"
"314778","Meyer, Johannes","Lesebuch der Erdkunde für Schule und Haus. Bilder aus dem Deutschen Reiche ; Bd. 3","1890","Gebrauchsliteratur::Schulbuch"
"314028","Kronseder, Otto","Lesebuch zur Geschichte Bayerns","1906","Gebrauchsliteratur::Schulbuch"
"313209","Baade, Friedrich:Borchers, Emil:Gieseler, Albert:Kahnmeyer, Ludwig","Realienbuch ; Ausg. A, für Simultanschulen, 86. - 90. Aufl.","1908","Gebrauchsliteratur::Schulbuch"
"313104","Klöden, Gustav Adolph von","Lehrbuch der Geographie zum Gebrauche für Schüler höherer Lehranstalten ; 4., verb. Aufl.","1867","Gebrauchsliteratur::Schulbuch"
"311706","Breyer, Carl Wilhelm Friedrich von","Lehrbuch der allgemeinen Geschichte","1817","Gebrauchsliteratur::Schulbuch"
