"token","author","title","year","textClass"
"158212","Suttner, Bertha (#118620126)","Die Waffen nieder!","1889","Belletristik::Roman"
"156756","Wassermann, Jakob (#118629387)","Caspar Hauser oder Die Trägheit des Herzens","1908","Belletristik::Roman"
"156295","Bourdeille, Pierre (Seigneur de Brantôme; #118673327)","Das Leben der galanten Damen","1665","Gebrauchsliteratur::Theorie"
"156041","Verne, Jules (#118626620)","Das Testament eines Excentrischen","1899","Belletristik::Roman"
"155619","Wille, Bruno (#11863318X)","Glasberg","1920","Belletristik::Roman"
"155192","Mörike, Eduard (#118583107)","Maler Nolten","1832","Belletristik::Roman"
"154919","Fontane, Theodor (#118534262)","Der Stechlin","1897","Belletristik::Roman"
"154446","Naubert, Benedikte (#118586564)","Herrmann von Unna","1788","Belletristik::Roman"
"154341","May, Karl (#118818651)","Der Waldläufer","1879","Belletristik::Prosa"
"154144","Conrad, Michael Georg (#118669915)","Was die Isar rauscht","1887","Belletristik::Roman"
"153531","Aurbacher, Ludwig (#11922349X)","Ein Volksbüchlein","1827","Belletristik::Märchen; Sagen"
"153358","Straßburg, Gottfried (#118540947)","Tristan und Isolde","1210","Belletristik::Epos"
"152848","Verne, Jules (#118626620)","Das zweite Vaterland","1900","Belletristik::Roman"
"152810","Verne, Jules (#118626620)","Reisen und Abenteuer des Kapitän Hatteras","1874","Belletristik::Roman"
"152052","Beer, Johann (#118508253)","Teutsche Winter-Nächte","1682","Belletristik::Roman"
"151441","Hauff, Wilhelm (#118546864)","Lichtenstein","1826","Belletristik::Roman"
"150952","Tieck, Ludwig (#12989432X)","Der junge Tischlermeister","1836","Belletristik::Roman"
"150881","Andersen, Hans Christian (#118502794)","Märchen","1835","Belletristik::Märchen"
"150238","Moritz, Karl Philipp (#118584162)","Anton Reiser","1785","Belletristik::Roman"
"150077","Birlinger, Anton (#119178818); Buck, Michael Richard (#118516809)","Sagen, Märchen, Volksaberglauben","1861","Belletristik::Märchen; Sagen"
"149936","Eichendorff, Joseph (#118529390)","Geschichte der poetischen Literatur Deutschlands","1857","Belletristik::Prosa"
"149093","Raabe, Wilhelm (#118597442)","Die Leute aus dem Walde, ihre Sterne, Wege und Schicksale","1862","Belletristik::Roman"
"148835","Dickens, Charles (#118525239)","Oliver Twist oder Der Weg eines Fürsorgezöglings","1838","Belletristik::Roman"
"148697","Verne, Jules (#118626620)","Der Goldvulkan","1906","Belletristik::Roman"
"148460","Marlitt, Eugenie (#118731092)","Thüringer Erzählungen","1888","Belletristik::Prosa"
"148411","Marlitt, Eugenie (#118731092)","Das Heideprinzeßchen","1871","Belletristik::Roman"
"148233","Defoe, Daniel (#118524275)","Glück und Unglück der berühmten Moll Flanders","1722","Belletristik::Roman"
"145511","Verne, Jules (#118626620)","Das Land der Pelze","1873","Belletristik::Roman"
"144958","Schnitzler, Arthur (#118609807)","Der Weg ins Freie","1908","Belletristik::Roman"
"144952","Wieland, Christoph Martin (#118632477)","Die Abenteuer des Don Sylvio von Rosalva","1772","Belletristik::Roman"
"144604","Verne, Jules (#118626620)","Die Eissphinx","1897","Belletristik::Roman"
"143290","Nicolai, Friedrich (#118587668)","Das Leben und die Meinungen des Herrn Magister Sebaldus Nothanker","1773","Belletristik::Roman"
"143078","Naubert, Benedikte (#118586564)","Alme oder Egyptische Märchen","1793","Belletristik::Märchen"
"142887","Waldis, Burkard (#118628666)","Esopus","1548","Belletristik::Prosa"
"142486","Schopenhauer, Johanna (#118610473)","Die Tante","1823","Belletristik::Roman"
"141982","Verne, Jules (#118626620)","Zwanzigtausend Meilen unter'm Meer","1871","Belletristik::Roman"
"141946","Braun, Lily (#11867353X)","Lebenssucher","1915","Belletristik::Roman"
"141822","Ehrmann, Marianne (#11937160X)","Amalie. Eine wahre Geschichte in Briefen","1788","Belletristik::Roman"
"141331","Verne, Jules (#118626620)","Zwei Jahre Ferien","1888","Belletristik::Roman"
"141068","Birlinger, Anton (#119178818)","Sitten und Gebräuche","1862","Belletristik::Märchen; Sagen"
"140669","Verne, Jules (#118626620)","Ein Kapitän von 15 Jahren","1878","Belletristik::Roman"
"140538","Polenz, Wilhelm (#118803336)","Der Büttnerbauer","1895","Belletristik::Roman"
"140449","Praetorius, Johannes (#11859611X)","Blockes-Berges Verrichtung","1668","Belletristik::Prosa"
"140137","Verne, Jules (#118626620)","Reise durch die Sonnenwelt","1877","Belletristik::Roman"
"140054","Loën, Johann Michael (#117154202)","Der redliche Mann am Hofe","1713","Belletristik::Roman"
"139964","(#118590995)","Metamorphosen","1897","Belletristik::Epos"
"139397","Byron, (#118518208)","Don Juan","1819","Belletristik::Epos"
"137941","Flaubert, Gustave (#118533754)","Madame Bovary","1856","Belletristik::Roman"
"137462","Willkomm, Ernst (#11739467X)","Die Europamüden","1838","Belletristik::Roman"
"137017","Anonym","Kalewala","1835","Belletristik::Epos"
"136596","Verne, Jules (#118626620)","Die Gebrüder Kip","1902","Belletristik::Roman"
"136369","Raabe, Wilhelm (#118597442)","Abu Telfan oder Die Heimkehr vom Mondgebirge","1867","Belletristik::Roman"
"136145","Rollenhagen, Georg (#118749544)","Froschmeuseler","1595","Belletristik::Epos"
"136133","Alexis, Willibald (#118648071)","Die Hosen des Herrn von Bredow","1846","Belletristik::Roman"
"136090","Otto, Louise (#118590901)","Schloß und Fabrik","1846","Belletristik::Roman"
"135505","Raabe, Wilhelm (#118597442)","Der Schüdderump","1870","Belletristik::Roman"
"135460","Tasso, Torquato (#118620916)","Das befreite Jerusalem","1582","Belletristik::Epos"
"135281","Verne, Jules (#118626620)","Der Findling","1894","Belletristik::Roman"
"135108","Sealsfield, Charles (#118612476)","Das Kajütenbuch oder Nationale Charakteristiken","1841","Belletristik::Prosa"
"133841","Naubert, Benedikte (#118586564)","Die Amtmannin von Hohenweiler","1788","Belletristik::Roman"
"133458","Verne, Jules (#118626620)","Das Dampfhaus","1881","Belletristik::Roman"
"133362","Holz, Arno (#118553216)","Ignorabimus","1913","Belletristik::Drama"
"132338","Felder, Franz Michael (#118532367)","Reich und arm","1868","Belletristik::Roman"
"132294","Kafka, Franz (#118559230)","Das Schloß","1926","Belletristik::Roman"
"131730","Verne, Jules (#118626620)","Nord gegen Süd","1889","Belletristik::Roman"
"131463","Verne, Jules (#118626620)","Der stolze Orinoco","1898","Belletristik::Roman"
"131224","Hahn-Hahn, Ida (#118544918)","Sibylle","1846","Belletristik::Roman"
"131134","Schopenhauer, Johanna (#118610473)","Richard Wood","1837","Belletristik::Roman"
"130002","Verne, Jules (#118626620)","Keraban der Starrkopf","1885","Belletristik::Roman"
"129644","Wolf, Johann Wilhelm (#117444839)","Deutsche Hausmärchen","1851","Belletristik::Märchen"
"128504","Balzac, Honoré (#118506358)","Die drolligen Geschichten","1832","Belletristik::Prosa"
"128424","Verne, Jules (#118626620)","Die Propeller-Insel","1895","Belletristik::Roman"
"128241","(#11855333X)","Odyssee","1781","Belletristik::Epos"
"128142","Hoffmann, E.T.A. (#118552465)","Die Elixiere des Teufels","1815","Belletristik::Roman"
"127557","Bechstein, Ludwig (#118654292)","Deutsches Märchenbuch","1845","Belletristik::Märchen"
"127216","Keller, Gottfried (#11856109X)","Züricher Novellen","1878","Belletristik::Prosa"
"126868","Verne, Jules (#118626620)","Meister Antifer's wunderbare Abenteuer","1894","Belletristik::Roman"
"126845","Wieland, Christoph Martin (#118632477)","Geschichte der Abderiten","1774","Belletristik::Roman"
"126689","Verne, Jules (#118626620)","Die Familie ohne Namen","1891","Belletristik::Roman"
"126260","Blanckenburg, Friedrich (#119025701)","Versuch über den Roman","1774","Gebrauchsliteratur::Theorie"
"126110","Meisel-Hess, Grete (#119017660)","Die sexuelle Krise","1909","Belletristik::Prosa"
"126032","Wildermuth, Ottilie (#118632833)","Aus dem Frauenleben","1855","Belletristik::Prosa"
"125170","Wieland, Christoph Martin (#118632477)","Peregrinus Proteus","1791","Belletristik::Roman"
"124693","Müller, Robert (#118585193)","Tropen. Der Mythos der Reise. Urkunden eines deutschen Ingenieurs","1915","Belletristik::Roman"
"124051","Arnim, Achim (#118504177)","Der Wintergarten","1809","Belletristik::Prosa"
"123895","Meisel-Hess, Grete (#119017660)","Die Intellektuellen","1911","Belletristik::Roman"
"123148","Tieck, Ludwig (#12989432X)","Vittoria Accorombona","1840","Belletristik::Roman"
"123005","Wildermuth, Ottilie (#118632833)","Bilder und Geschichten aus Schwaben","1852","Belletristik::Prosa"
"122520","Tieck, Ludwig (#12989432X)","Franz Sternbalds Wanderungen","1798","Belletristik::Roman"
"122383","Ernst, Paul (#118530909)","Komödianten- und Spitzbubengeschichten","1920","Belletristik::Prosa"
"122356","Brentano, Clemens (#118515055)","Italienische Märchen","1847","Belletristik::Märchen"
"122270","Alighieri, Dante (#118523708)","Die Göttliche Komödie","1472","Belletristik::Epos"
"122083","Verne, Jules (#118626620)","Der Courier des Czar","1876","Belletristik::Roman"
"121610","Verne, Jules (#118626620)","Cäsar Cascabel","1891","Belletristik::Roman"
"120067","La Roche, Sophie (#118569767)","Erscheinungen am See Oneida","1798","Belletristik::Roman"
"120032","Gerstenberg, Heinrich Wilhelm (#118690949)","Briefe über Merkwürdigkeiten der Literatur","1766","Gebrauchsliteratur::Theorie"
"119671","Verne, Jules (#118626620)","Reisestipendien","1903","Belletristik::Roman"
"118697","Essig, Hermann (#118531212)","Der Taifun","1919","Belletristik::Roman"
"118504","Marlitt, Eugenie (#118731092)","Goldelse","1866","Belletristik::Roman"
"118479","Naubert, Benedikte (#118586564)","Alf von Dülmen","1791","Belletristik::Roman"
