"count","key1","key2","key3","key4"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Charlotte von Kalb. Weimar, 25. September 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Charlotte von Kalb. Weimar, 7. Januar 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Adam von Oerthel. Hof, April 1789.","1789","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Felix Weiße. Leipzig, Ende November 1783.","1783","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Felix Weiße. Weimar, 11. Februar 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Heinrich Gottlieb Hake. Bayreuth, 22. Juli 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 11. April 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 25. April 1816.","1816","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 26. November 1816.","1816","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 7. Juli 1816.","1816","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, Ende 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, Ende April 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, Ende Oktober 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, Mitte Juni 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, Oktober 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 10. April 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 10. August 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 10. Februar 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 10. November 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 11. April 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 11. Juli 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 11. Mai 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 12. Dezember 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 12. Mai 96.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 12. März 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 13. April 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 13. April 96.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 13. März 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 14. April 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 14. Dezember 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 15. August 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 15. Februar 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 15. Oktober 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 16. April 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 16. August 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 16. Februar 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 16. Mai 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 16. September 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 17. Februar 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 18. August 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 18. Mai 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 2. Januar 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 21. Mai 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 21. März 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 21. September 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 22. April 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 22. Juni 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 22. Mai 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 22. März 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 23. Dezember 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 24. März 96.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 24. Oktober 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 25. August 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 25. Juli 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 25. Oktober 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 26. September 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 27. August 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 27. Mai 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 27. Oktober 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 29. Oktober 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 3. Juli 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 30. April oder 1. Mai 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 30. Mai 96.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 31. Dezember 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 4. Juli 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 5. Mai 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 5. März 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 5. Oktober 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 6. Juli 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 7. Dezember 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 8. Juli 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 8. März 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 8. oder 9. Juni 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 9. Januar 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, April 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, Ende September 1794.","1794","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, Mai oder Juni 1788.","1788","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Ohne Ort, 21. November 1790.","1790","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Töpen bei Hof, 2. April 1789.","1789","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Töpen bei Hof, 21. März 1789.","1789","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Töpen bei Hof, 7. April 1787.","1787","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Sigismund Krause. Bayreuth, 22. März 1823.","1823","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Sigismund Krause. Bayreuth, Februar 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christoph Friedrich Beckmann. Hof, 12. August 1789.","1789","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christoph Friedrich Beckmann. Töpen bei Hof, 11. September 1787.","1787","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christoph Friedrich von Ammon. Dresden, 15. Mai 1822.","1822","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christoph Martin Wieland. Weimar, 18. Mai 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Cottasche Buchhandlung. Bayreuth, 25. Januar 1815.","1815","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Dorothea Elisabeth Feind. Weimar, 8. März 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Eleonore Louise Reitzenstein. Berlin, 17. Oktober 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Elisabeth Koch. Bayreuth, Mitte Juli 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel Osmund. Bayreuth, 19. April 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel Osmund. Bayreuth, 19. Mai 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel Osmund. Bayreuth, 26. Januar 1815.","1815","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel Osmund. Bayreuth, 26. Oktober 1815.","1815","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel Osmund. Bayreuth, 26. September 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel Osmund. Bayreuth, 28. Mai 1815.","1815","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 1. August 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 1. August 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 10. Februar 1805.","1805","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 10. Januar 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 13. Februar 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 14. Oktober 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 15. Juli 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 17. September 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 2. April 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 20. Februar 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 20. Mai 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 20. Mai 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 22. Juli 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 23. August 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 23. Juni 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 24. Oktober 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 25. April 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 27. August 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 28. Juni 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 30. September 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 5. Dezember 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 6. August 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 6. Oktober 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 8. Januar 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 9. Dezember 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, August 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, Oktober 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emil Herder und Luise von Herder. Bayreuth, 14. Mai 1823.","1823","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emil Herder. Bayreuth, Februar 1825.","1825","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emilie Dorothea Friederike Harmes. Bayreuth, 10. Dezember 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emilie Dorothea Friederike Harmes. Coburg, 15. Juni 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emilie von Berlepsch. Leipzig, Ende Februar oder Anfang März 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Ernestine Friederike von Beck. Weimar, 10. Januar 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Ernestine Friederike von Beck. Weimar, 9. Dezember 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Ernestine Mahlmann. Meiningen, 22. September 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Ernestine Mahlmann. Meiningen, 29. März 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Franz August Gottlob Campe. Meiningen, 9. Februar 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Franz Wilhelm Jung. Bayreuth, 21. August 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Hof, 15. September 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Hof, 7. November 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Campe. Bayreuth, 8. Februar 1816.","1816","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Creuzer. Bayreuth, 26. Juli 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Christian Schwarz. Bayreuth, 15. April 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 30. Juli 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Immanuel Niethammer. Bayreuth, 8. Dezember 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Konrad Fischer. Bayreuth, 20. September 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Thiersch. Bayreuth, 26. August 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Wernlein. Hof, 8. Juni 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Wilmans. Berlin, 21. April 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich. Meiningen, 10. August 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Fürstin zu Solms Friederike. Meiningen, 6. Juli 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Andreas Gabler. Bayreuth, 30. April 1823.","1823","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Friedrich Pfeiffer. Bayreuth, 17. Januar 1825.","1825","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Friedrich Wolf. Meiningen, 4. Oktober 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Graf von Münster. Bayreuth, 22. Juli 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Joachim Göschen. Bayreuth, 10. Juli 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Wilhelm Kirsch. Töpen bei Hof, 1. Mai 1787.","1787","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georgine Luise Friederike Charlotte und Fürstin zu Solms Friederike. Meiningen, 12. Mai 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georgine Luise Friederike Charlotte. Meiningen, 22. Juni 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Gottfried Adolph Grau. Bayreuth, 18. Dezember 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Gottfried Herder. Bayreuth, 25. August 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Gottlieb Christian Herold. Hof, 31. Januar 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Gottlieb Ernst August Mehmel. Bayreuth, 12. Mai 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Gottlieb Ernst August Mehmel. Bayreuth, 17. Oktober 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Gottlieb Ernst August Mehmel. Coburg, 4. Juli 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Hans Wilhelm von Thümmel. Meiningen, 18. Februar 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Johann Theobald von Kropff. Hof, 3. Februar 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 24. April 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Helene Herold. Hof, 5. Februar 1792.","1792","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Henriette Freifrau von Ende. Ohne Ort, 14. März 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Henriette Herz. Berlin, Mitte November 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Herzog von Sachsen-Meiningen Georg I. Meiningen, 26. April 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Israel Enzel. Bayreuth, 13. November 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an J. F. E. Feuchtersleben. Weimar, 17. Februar 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 18. Juni 1786.","1786","Gebrauchsliteratur::Korrespondenz"
"3","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Walther. Bayreuth, 25. Oktober 1821.","1821","Gebrauchsliteratur::Korrespondenz"
